day,location,sessions,carts,payment,sales
10/19/2024,Yucatán,4908.2,207,73.6,6.9
10/19/2024,Puebla,4604.6,163.3,96.6,9.2
10/19/2024,Campeche,989,41.4,20.7,0
10/19/2024,Chihuahua,4057.2,197.8,80.5,4.6
10/19/2024,Mexico City,35203.8,2017.1,1186.8,64.4
10/19/2024,México,10386.8,485.3,292.1,41.4
10/19/2024,Michoacán,3447.7,112.7,39.1,2.3
10/19/2024,Baja California Sur,892.4,66.7,43.7,4.6
10/19/2024,Guerrero,1902.1,75.9,27.6,4.6
10/19/2024,Chiapas,1888.3,80.5,23,4.6
10/19/2024,Tlaxcala,839.5,43.7,32.2,2.3
10/19/2024,Guanajuato,4190.6,170.2,69,9.2
10/20/2024,Baja California,4151.5,165.6,69,2.3
10/20/2024,Sinaloa,5255.5,232.3,87.4,9.2
10/20/2024,Quintana Roo,5002.5,204.7,75.9,18.4
10/20/2024,Aguascalientes,1462.8,80.5,32.2,4.6
10/20/2024,Colima,798.1,27.6,23,0
10/20/2024,Guerrero,2049.3,64.4,34.5,6.9
10/20/2024,Tlaxcala,936.1,39.1,18.4,0
10/20/2024,Durango,1115.5,48.3,16.1,0
10/20/2024,Sonora,3155.6,140.3,57.5,6.9
10/20/2024,Baja California Sur,931.5,39.1,18.4,0
10/20/2024,Veracruz,8475.5,305.9,108.1,6.9
10/20/2024,San Luis Potosí,1932,80.5,50.6,6.9
10/20/2024,Querétaro,5943.2,248.4,98.9,16.1
10/20/2024,Guanajuato,4747.2,165.6,108.1,13.8
10/20/2024,Mexico City,41142.4,2474.8,1393.8,140.3
10/20/2024,Campeche,991.3,34.5,25.3,6.9
10/20/2024,Tamaulipas,3197,128.8,50.6,9.2
10/20/2024,México,12535,607.2,331.2,48.3
10/20/2024,Yucatán,5168.1,232.3,117.3,13.8
10/20/2024,Coahuila,3723.7,119.6,82.8,16.1
10/20/2024,Nayarit,731.4,25.3,4.6,0
10/20/2024,Chiapas,2079.2,98.9,59.8,6.9
10/20/2024,Hidalgo,1982.6,80.5,46,11.5
10/20/2024,Tabasco,2401.2,85.1,46,2.3
10/20/2024,Chihuahua,4609.2,181.7,82.8,11.5
10/20/2024,Puebla,5177.3,181.7,94.3,6.9
10/20/2024,Zacatecas,1129.3,57.5,29.9,6.9
10/20/2024,Morelos,2396.6,75.9,27.6,2.3
10/20/2024,Oaxaca,1725,80.5,29.9,4.6
10/20/2024,Jalisco,13266.4,694.6,349.6,46
10/20/2024,Nuevo León,19763.9,1380,963.7,52.9
10/20/2024,Michoacán,3974.4,156.4,59.8,4.6
10/21/2024,Durango,1030.4,39.1,20.7,6.9
10/21/2024,San Luis Potosí,1890.6,85.1,41.4,6.9
10/21/2024,Sinaloa,5934,266.8,128.8,13.8
10/21/2024,Aguascalientes,1481.2,101.2,32.2,2.3
10/21/2024,Tlaxcala,798.1,11.5,4.6,0
10/21/2024,Oaxaca,1430.6,48.3,27.6,2.3
10/21/2024,Michoacán,3709.9,200.1,89.7,6.9
10/21/2024,Morelos,2300,80.5,36.8,2.3
10/21/2024,Zacatecas,1051.1,50.6,29.9,2.3
10/21/2024,Veracruz,8374.3,296.7,151.8,16.1
10/21/2024,Puebla,5057.7,234.6,103.5,11.5
10/21/2024,Tabasco,2348.3,101.2,43.7,9.2
10/21/2024,Guerrero,2070,89.7,48.3,6.9
10/21/2024,Querétaro,6387.1,292.1,128.8,16.1
10/21/2024,Jalisco,13804.6,763.6,345,52.9
10/21/2024,Nuevo León,22958.6,1543.3,1039.6,46
10/21/2024,Baja California,4641.4,207,80.5,6.9
10/21/2024,Coahuila,3638.6,179.4,75.9,11.5
10/21/2024,Tamaulipas,3277.5,124.2,48.3,2.3
10/21/2024,Mexico City,44150.8,2769.2,1575.5,181.7
10/21/2024,Guanajuato,4563.2,204.7,98.9,9.2
10/21/2024,Chihuahua,4910.5,209.3,98.9,20.7
10/21/2024,Colima,793.5,34.5,13.8,0
10/21/2024,Quintana Roo,4613.8,179.4,80.5,11.5
10/21/2024,Hidalgo,1837.7,75.9,46,13.8
10/21/2024,Yucatán,5232.5,223.1,119.6,16.1
10/21/2024,Baja California Sur,1025.8,55.2,18.4,4.6
10/21/2024,Sonora,3567.3,142.6,62.1,4.6
10/21/2024,Chiapas,2086.1,124.2,55.2,6.9
10/21/2024,Nayarit,710.7,23,9.2,2.3
10/21/2024,México,12859.3,637.1,379.5,55.2
10/21/2024,Campeche,908.5,50.6,16.1,0
10/22/2024,Aguascalientes,1460.5,50.6,39.1,4.6
10/22/2024,Tamaulipas,2863.5,96.6,34.5,4.6
10/22/2024,San Luis Potosí,1619.2,92,55.2,6.9
10/22/2024,Querétaro,5490.1,278.3,124.2,23
10/22/2024,Jalisco,12535,703.8,282.9,55.2
10/22/2024,Nuevo León,20030.7,1515.7,1046.5,64.4
10/22/2024,Colima,708.4,27.6,4.6,0
10/22/2024,Veracruz,6495.2,271.4,115,13.8
10/22/2024,Campeche,740.6,39.1,11.5,0
10/22/2024,Guerrero,1752.6,62.1,23,0
10/22/2024,Chihuahua,4374.6,193.2,96.6,13.8
10/22/2024,Quintana Roo,3985.9,170.2,87.4,9.2
10/22/2024,Baja California Sur,986.7,52.9,13.8,0
10/22/2024,Tabasco,2187.3,105.8,34.5,2.3
10/22/2024,Michoacán,3201.6,124.2,43.7,11.5
10/22/2024,Puebla,4349.3,204.7,133.4,9.2
10/22/2024,Sinaloa,5368.2,319.7,131.1,16.1
10/22/2024,Morelos,1994.1,85.1,48.3,6.9
10/22/2024,Zacatecas,1021.2,59.8,29.9,2.3
10/22/2024,México,10607.6,552,363.4,59.8
10/22/2024,Yucatán,4772.5,285.2,110.4,11.5
10/22/2024,Baja California,4087.1,165.6,73.6,2.3
10/22/2024,Sonora,3401.7,172.5,94.3,6.9
10/22/2024,Nayarit,632.5,50.6,11.5,0
10/22/2024,Chiapas,1867.6,103.5,46,2.3
10/22/2024,Coahuila,3254.5,135.7,62.1,4.6
10/22/2024,Mexico City,38623.9,2481.7,1409.9,144.9
10/22/2024,Hidalgo,1453.6,64.4,25.3,4.6
10/22/2024,Tlaxcala,634.8,18.4,23,2.3
10/22/2024,Guanajuato,4151.5,188.6,101.2,16.1
10/22/2024,Durango,1044.2,43.7,27.6,0
10/22/2024,Oaxaca,1336.3,62.1,18.4,2.3
10/23/2024,Campeche,719.9,41.4,18.4,0
10/23/2024,Quintana Roo,3742.1,161,78.2,4.6
10/23/2024,Mexico City,41271.2,2518.5,1393.8,149.5
10/23/2024,San Luis Potosí,1612.3,92,59.8,6.9
10/23/2024,Puebla,4091.7,202.4,98.9,11.5
10/23/2024,Coahuila,3226.9,140.3,73.6,6.9
10/23/2024,México,11617.3,515.2,292.1,41.4
10/23/2024,Guanajuato,4064.1,151.8,75.9,4.6
10/23/2024,Chiapas,1948.1,108.1,41.4,4.6
10/23/2024,Hidalgo,1382.3,43.7,16.1,9.2
10/23/2024,Sinaloa,5018.6,271.4,108.1,6.9
10/23/2024,Guerrero,1662.9,78.2,23,4.6
10/23/2024,Baja California Sur,818.8,36.8,11.5,4.6
10/23/2024,Tabasco,2021.7,82.8,48.3,2.3
10/23/2024,Yucatán,4590.8,225.4,101.2,27.6
10/23/2024,Colima,719.9,50.6,29.9,9.2
10/23/2024,Zacatecas,995.9,29.9,20.7,2.3
10/23/2024,Morelos,1748,82.8,52.9,13.8
10/23/2024,Durango,1016.6,32.2,11.5,0
10/23/2024,Michoacán,3121.1,158.7,57.5,13.8
10/23/2024,Nayarit,706.1,34.5,13.8,4.6
10/23/2024,Oaxaca,1055.7,57.5,20.7,0
10/23/2024,Aguascalientes,1476.6,85.1,39.1,4.6
10/23/2024,Nuevo León,18887.6,1474.3,989,32.2
10/23/2024,Jalisco,11700.1,630.2,276,43.7
10/23/2024,Veracruz,6053.6,280.6,128.8,20.7
10/23/2024,Tlaxcala,667,27.6,9.2,2.3
10/23/2024,Tamaulipas,2741.6,87.4,41.4,4.6
10/23/2024,Chihuahua,4275.7,218.5,82.8,6.9
10/23/2024,Baja California,4064.1,174.8,89.7,6.9
10/23/2024,Querétaro,5096.8,190.9,92,9.2
10/23/2024,Sonora,3309.7,140.3,57.5,4.6
10/24/2024,Colima,616.4,25.3,6.9,0
10/24/2024,Quintana Roo,4130.8,156.4,73.6,11.5
10/24/2024,Querétaro,5200.3,190.9,96.6,11.5
10/24/2024,Aguascalientes,1481.2,59.8,39.1,2.3
10/24/2024,Nuevo León,19892.7,1375.4,972.9,34.5
10/24/2024,Jalisco,12512,627.9,248.4,18.4
10/24/2024,Veracruz,6012.2,259.9,105.8,2.3
10/24/2024,México,11435.6,538.2,315.1,43.7
10/24/2024,Baja California,4399.9,149.5,82.8,4.6
10/24/2024,Sonora,3049.8,147.2,101.2,9.2
10/24/2024,Tabasco,2136.7,117.3,66.7,16.1
10/24/2024,Nayarit,639.4,36.8,11.5,4.6
10/24/2024,Chiapas,1614.6,82.8,41.4,0
10/24/2024,Campeche,777.4,32.2,23,0
10/24/2024,Sinaloa,5000.2,262.2,103.5,11.5
10/24/2024,Baja California Sur,887.8,46,16.1,0
10/24/2024,Oaxaca,1191.4,52.9,27.6,0
10/24/2024,Puebla,4464.3,174.8,94.3,9.2
10/24/2024,Chihuahua,4358.5,197.8,87.4,11.5
10/24/2024,Durango,1108.6,43.7,20.7,4.6
10/24/2024,Guanajuato,3760.5,218.5,117.3,23
10/24/2024,Yucatán,4319.4,181.7,59.8,2.3
10/24/2024,Hidalgo,1419.1,64.4,20.7,4.6
10/24/2024,Tamaulipas,2605.9,133.4,52.9,9.2
10/24/2024,Guerrero,1761.8,80.5,29.9,4.6
10/24/2024,Coahuila,3139.5,138,71.3,9.2
10/24/2024,Michoacán,3335,151.8,71.3,9.2
10/24/2024,Tlaxcala,655.5,25.3,16.1,0
10/24/2024,Morelos,1920.5,78.2,46,4.6
10/24/2024,Zacatecas,1087.9,39.1,18.4,0
10/24/2024,Mexico City,40999.8,2403.5,1384.6,165.6
10/24/2024,San Luis Potosí,1559.4,66.7,34.5,9.2
10/25/2024,Campeche,834.9,34.5,11.5,0
10/25/2024,Mexico City,44836.2,2700.2,1527.2,126.5
10/25/2024,México,12636.2,607.2,282.9,25.3
10/25/2024,Veracruz,6591.8,292.1,96.6,11.5
10/25/2024,Jalisco,13353.8,676.2,269.1,36.8
10/25/2024,Nuevo León,21137,1524.9,1138.5,41.4
10/25/2024,Aguascalientes,1490.4,73.6,32.2,9.2
10/25/2024,Baja California Sur,903.9,34.5,27.6,6.9
10/25/2024,Puebla,4802.4,181.7,89.7,4.6
10/25/2024,Quintana Roo,4397.6,223.1,94.3,9.2
10/25/2024,Durango,1092.5,25.3,11.5,2.3
10/25/2024,Zacatecas,1163.8,43.7,25.3,4.6
10/25/2024,Morelos,2332.2,75.9,41.4,2.3
10/25/2024,San Luis Potosí,1879.1,85.1,23,0
10/25/2024,Guerrero,1823.9,64.4,29.9,0
10/25/2024,Chiapas,1867.6,103.5,48.3,6.9
10/25/2024,Hidalgo,1570.9,41.4,16.1,0
10/25/2024,Tlaxcala,807.3,36.8,16.1,0
10/25/2024,Guanajuato,4494.2,172.5,85.1,9.2
10/25/2024,Coahuila,3491.4,108.1,57.5,9.2
10/25/2024,Chihuahua,4802.4,216.2,121.9,23
10/25/2024,Yucatán,4186,177.1,64.4,11.5
10/25/2024,Michoacán,3861.7,133.4,101.2,18.4
10/25/2024,Colima,664.7,29.9,20.7,2.3
10/25/2024,Oaxaca,1145.4,41.4,13.8,2.3
10/25/2024,Tamaulipas,2904.9,89.7,46,2.3
10/25/2024,Sonora,3500.6,158.7,36.8,0
10/25/2024,Sinaloa,5710.9,264.5,124.2,11.5
10/25/2024,Querétaro,6012.2,253,126.5,13.8
10/25/2024,Tabasco,2283.9,98.9,46,0
10/25/2024,Nayarit,703.8,27.6,11.5,2.3
10/25/2024,Baja California,4848.4,216.2,101.2,25.3
10/26/2024,Guerrero,1807.8,73.6,34.5,11.5
10/26/2024,Oaxaca,1253.5,80.5,32.2,2.3
10/26/2024,Chihuahua,4436.7,204.7,105.8,13.8
10/26/2024,Tabasco,2260.9,112.7,34.5,2.3
10/26/2024,Yucatán,3949.1,195.5,105.8,11.5
10/26/2024,Tlaxcala,637.1,25.3,4.6,2.3
10/26/2024,Zacatecas,1055.7,36.8,2.3,0
10/26/2024,Morelos,1922.8,96.6,48.3,9.2
10/26/2024,Veracruz,6389.4,255.3,128.8,11.5
10/26/2024,Puebla,4082.5,161,71.3,4.6
10/26/2024,Tamaulipas,2559.9,147.2,71.3,4.6
10/26/2024,Chiapas,1842.3,94.3,41.4,4.6
10/26/2024,San Luis Potosí,1566.3,71.3,36.8,9.2
10/26/2024,Coahuila,3125.7,149.5,48.3,6.9
10/26/2024,Sinaloa,5338.3,269.1,82.8,4.6
10/26/2024,Baja California,4554,202.4,94.3,13.8
10/26/2024,Mexico City,40017.7,2401.2,1292.6,124.2
10/26/2024,Nayarit,699.2,43.7,13.8,2.3
10/26/2024,Campeche,823.4,32.2,18.4,0
10/26/2024,Michoacán,3203.9,167.9,48.3,4.6
10/26/2024,Baja California Sur,917.7,62.1,18.4,0
10/26/2024,Quintana Roo,4158.4,170.2,119.6,13.8
10/26/2024,Aguascalientes,1453.6,57.5,23,4.6
10/26/2024,Querétaro,5315.3,211.6,108.1,18.4
10/26/2024,Colima,731.4,32.2,18.4,4.6
10/26/2024,Sonora,3116.5,142.6,66.7,6.9
10/26/2024,Guanajuato,4008.9,158.7,71.3,6.9
10/26/2024,México,11339,554.3,241.5,18.4
10/26/2024,Hidalgo,1656,94.3,43.7,11.5
10/26/2024,Durango,945.3,29.9,13.8,0
10/26/2024,Jalisco,12380.9,800.4,305.9,59.8
10/26/2024,Nuevo León,18703.6,1499.6,1120.1,52.9
10/27/2024,Tabasco,2226.4,124.2,46,4.6
10/27/2024,Morelos,2286.2,124.2,66.7,6.9
10/27/2024,Zacatecas,1179.9,43.7,36.8,6.9
10/27/2024,Veracruz,7088.6,347.3,151.8,20.7
10/27/2024,Hidalgo,1752.6,87.4,50.6,9.2
10/27/2024,Puebla,4013.5,193.2,94.3,9.2
10/27/2024,Quintana Roo,4581.6,216.2,110.4,6.9
10/27/2024,Chiapas,2007.9,110.4,36.8,16.1
10/27/2024,Baja California Sur,908.5,48.3,25.3,4.6
10/27/2024,Sinaloa,5614.3,296.7,112.7,16.1
10/27/2024,Sonora,2962.4,147.2,50.6,4.6
10/27/2024,Colima,706.1,64.4,6.9,0
10/27/2024,Oaxaca,1267.3,73.6,18.4,9.2
10/27/2024,San Luis Potosí,1646.8,71.3,27.6,4.6
10/27/2024,Durango,931.5,57.5,27.6,4.6
10/27/2024,Nayarit,609.5,32.2,16.1,4.6
10/27/2024,Mexico City,42573,2773.8,1501.9,181.7
10/27/2024,Querétaro,5276.2,220.8,112.7,6.9
10/27/2024,Guanajuato,4402.2,213.9,105.8,6.9
10/27/2024,Tlaxcala,708.4,36.8,18.4,2.3
10/27/2024,Coahuila,3346.5,161,66.7,4.6
10/27/2024,Michoacán,3390.2,119.6,55.2,4.6
10/27/2024,Guerrero,1828.5,87.4,36.8,2.3
10/27/2024,Aguascalientes,1490.4,94.3,39.1,2.3
10/27/2024,Yucatán,3999.7,193.2,80.5,11.5
10/27/2024,Nuevo León,19032.5,1478.9,1078.7,39.1
10/27/2024,Jalisco,13376.8,729.1,276,34.5
10/27/2024,Chihuahua,4420.6,230,112.7,13.8
10/27/2024,Tamaulipas,2856.6,115,55.2,2.3
10/27/2024,México,12169.3,678.5,331.2,32.2
10/27/2024,Baja California,4347,179.4,92,9.2
10/27/2024,Campeche,828,41.4,18.4,4.6
10/28/2024,Puebla,4790.9,204.7,96.6,6.9
10/28/2024,Chihuahua,5009.4,188.6,78.2,6.9
10/28/2024,Oaxaca,1338.6,66.7,34.5,6.9
10/28/2024,Michoacán,3857.1,202.4,87.4,9.2
10/28/2024,Quintana Roo,4567.8,232.3,73.6,4.6
10/28/2024,Guanajuato,4813.9,234.6,117.3,2.3
10/28/2024,Colima,860.2,55.2,6.9,2.3
10/28/2024,Querétaro,6382.5,273.7,124.2,18.4
10/28/2024,Guerrero,2056.2,112.7,41.4,4.6
10/28/2024,Baja California Sur,1150,78.2,41.4,2.3
10/28/2024,Zacatecas,1184.5,71.3,39.1,0
10/28/2024,Morelos,2074.6,71.3,46,4.6
10/28/2024,Nayarit,719.9,29.9,9.2,2.3
10/28/2024,Sinaloa,6200.8,347.3,124.2,16.1
10/28/2024,Tlaxcala,703.8,32.2,16.1,2.3
10/28/2024,Hidalgo,1658.3,69,39.1,2.3
10/28/2024,Yucatán,4655.2,246.1,96.6,20.7
10/28/2024,Mexico City,48647.3,2886.5,1660.6,177.1
10/28/2024,Veracruz,7656.7,372.6,151.8,23
10/28/2024,Sonora,3749,188.6,62.1,2.3
10/28/2024,Campeche,901.6,59.8,25.3,0
10/28/2024,Jalisco,14007,823.4,368,66.7
10/28/2024,Nuevo León,22282.4,1616.9,1131.6,48.3
10/28/2024,Aguascalientes,1598.5,59.8,43.7,6.9
10/28/2024,Durango,1159.2,52.9,23,2.3
10/28/2024,Tabasco,2734.7,119.6,46,9.2
10/28/2024,México,13388.3,676.2,358.8,36.8
10/28/2024,Chiapas,2362.1,115,43.7,2.3
10/28/2024,San Luis Potosí,1674.4,52.9,25.3,0
10/28/2024,Tamaulipas,3174,119.6,57.5,4.6
10/28/2024,Coahuila,3629.4,149.5,96.6,6.9
10/28/2024,Baja California,5423.4,269.1,112.7,11.5
10/29/2024,Aguascalientes,1276.5,59.8,27.6,9.2
10/29/2024,Mexico City,41487.4,2691,1642.2,174.8
10/29/2024,Baja California Sur,885.5,48.3,16.1,0
10/29/2024,Hidalgo,1322.5,59.8,29.9,9.2
10/29/2024,Zacatecas,1087.9,71.3,41.4,6.9
10/29/2024,Morelos,1800.9,75.9,34.5,2.3
10/29/2024,Durango,954.5,29.9,11.5,2.3
10/29/2024,Yucatán,3742.1,241.5,117.3,13.8
10/29/2024,Colima,694.6,36.8,16.1,0
10/29/2024,Baja California,4248.1,190.9,96.6,16.1
10/29/2024,Nayarit,563.5,23,9.2,0
10/29/2024,Puebla,3985.9,179.4,101.2,9.2
10/29/2024,Veracruz,5768.4,294.4,135.7,16.1
10/29/2024,Tabasco,2099.9,105.8,50.6,4.6
10/29/2024,Sinaloa,5023.2,262.2,121.9,20.7
10/29/2024,Chihuahua,4206.7,184,108.1,6.9
10/29/2024,San Luis Potosí,1375.4,62.1,32.2,4.6
10/29/2024,Quintana Roo,4195.2,154.1,92,6.9
10/29/2024,Coahuila,3100.4,117.3,75.9,6.9
10/29/2024,Tlaxcala,598,20.7,18.4,4.6
10/29/2024,Chiapas,1759.5,115,50.6,4.6
10/29/2024,Sonora,3259.1,170.2,80.5,9.2
10/29/2024,Tamaulipas,2679.5,112.7,59.8,11.5
10/29/2024,Campeche,763.6,43.7,18.4,4.6
10/29/2024,México,10734.1,531.3,338.1,46
10/29/2024,Guanajuato,3868.6,154.1,101.2,9.2
10/29/2024,Oaxaca,1016.6,52.9,23,0
10/29/2024,Jalisco,12548.8,772.8,347.3,48.3
10/29/2024,Nuevo León,19030.2,1536.4,1083.3,39.1
10/29/2024,Querétaro,5020.9,220.8,115,23
10/29/2024,Michoacán,3215.4,170.2,73.6,13.8
10/29/2024,Guerrero,1575.5,66.7,46,4.6
10/30/2024,Coahuila,3270.6,126.5,69,4.6
10/30/2024,Querétaro,5319.9,193.2,101.2,6.9
10/30/2024,Durango,1016.6,32.2,13.8,0
10/30/2024,Campeche,729.1,36.8,27.6,2.3
10/30/2024,Chiapas,1869.9,85.1,34.5,6.9
10/30/2024,Aguascalientes,1405.3,55.2,32.2,2.3
10/30/2024,Baja California Sur,1030.4,46,18.4,0
10/30/2024,México,11168.8,542.8,262.2,41.4
10/30/2024,Colima,676.2,46,20.7,2.3
10/30/2024,Quintana Roo,4218.2,140.3,64.4,4.6
10/30/2024,Veracruz,5904.1,271.4,131.1,13.8
10/30/2024,Tlaxcala,595.7,27.6,4.6,0
10/30/2024,Nayarit,639.4,43.7,18.4,0
10/30/2024,San Luis Potosí,1644.5,69,46,9.2
10/30/2024,Yucatán,3942.2,179.4,59.8,9.2
10/30/2024,Chihuahua,4416,167.9,98.9,6.9
10/30/2024,Morelos,2148.2,87.4,48.3,4.6
10/30/2024,Zacatecas,947.6,48.3,16.1,0
10/30/2024,Oaxaca,995.9,71.3,13.8,2.3
10/30/2024,Mexico City,42117.6,2550.7,1596.2,140.3
10/30/2024,Michoacán,3174,119.6,75.9,13.8
10/30/2024,Guerrero,1768.7,98.9,62.1,4.6
10/30/2024,Sinaloa,5030.1,211.6,108.1,11.5
10/30/2024,Baja California,4880.6,172.5,73.6,4.6
10/30/2024,Hidalgo,1375.4,80.5,32.2,2.3
10/30/2024,Tabasco,2044.7,96.6,71.3,13.8
10/30/2024,Jalisco,13275.6,710.7,372.6,46
10/30/2024,Nuevo León,20557.4,1527.2,1138.5,57.5
10/30/2024,Guanajuato,4061.8,170.2,89.7,16.1
10/30/2024,Sonora,3284.4,154.1,85.1,13.8
10/30/2024,Tamaulipas,2948.6,101.2,41.4,9.2
10/30/2024,Puebla,4004.3,138,64.4,11.5
10/31/2024,Veracruz,5823.6,193.2,96.6,13.8
10/31/2024,Mexico City,39081.6,2159.7,1338.6,92
10/31/2024,San Luis Potosí,1490.4,62.1,27.6,2.3
10/31/2024,Tabasco,2021.7,87.4,43.7,4.6
10/31/2024,Nuevo León,17001.6,1465.1,1198.3,46
10/31/2024,Jalisco,11196.4,568.1,310.5,55.2
10/31/2024,Durango,943,23,9.2,2.3
10/31/2024,Puebla,3857.1,126.5,32.2,2.3
10/31/2024,Coahuila,2760,115,69,9.2
10/31/2024,Tlaxcala,565.8,34.5,23,0
10/31/2024,Guanajuato,3795,144.9,78.2,6.9
10/31/2024,Tamaulipas,2106.8,75.9,50.6,4.6
10/31/2024,Baja California,4068.7,154.1,85.1,6.9
10/31/2024,Michoacán,2822.1,103.5,59.8,13.8
10/31/2024,Morelos,1580.1,71.3,32.2,0
10/31/2024,Zacatecas,807.3,34.5,11.5,2.3
10/31/2024,Hidalgo,1209.8,62.1,43.7,2.3
10/31/2024,Sonora,2939.4,135.7,89.7,11.5
10/31/2024,Quintana Roo,3466.1,144.9,75.9,9.2
10/31/2024,Baja California Sur,936.1,27.6,18.4,2.3
10/31/2024,Oaxaca,811.9,57.5,16.1,2.3
10/31/2024,Chiapas,1863,62.1,39.1,4.6
10/31/2024,Colima,593.4,36.8,18.4,2.3
10/31/2024,Nayarit,561.2,13.8,9.2,0
10/31/2024,Chihuahua,3882.4,167.9,85.1,6.9
10/31/2024,Guerrero,1798.6,89.7,46,4.6
10/31/2024,Querétaro,4779.4,151.8,85.1,11.5
10/31/2024,México,10545.5,395.6,220.8,23
10/31/2024,Campeche,694.6,43.7,25.3,2.3
10/31/2024,Sinaloa,4245.8,193.2,87.4,6.9
10/31/2024,Yucatán,3470.7,112.7,52.9,13.8
10/31/2024,Aguascalientes,1214.4,39.1,39.1,4.6
11/1/2024,Querétaro,4751.8,184,85.1,11.5
11/1/2024,Tamaulipas,2428.8,89.7,41.4,4.6
11/1/2024,Zacatecas,726.8,32.2,20.7,6.9
11/1/2024,Morelos,1727.3,75.9,39.1,4.6
11/1/2024,Coahuila,2858.9,126.5,57.5,6.9
11/1/2024,Aguascalientes,1104,41.4,27.6,2.3
11/1/2024,Chiapas,1651.4,62.1,27.6,0
11/1/2024,Puebla,4043.4,181.7,52.9,6.9
11/1/2024,Guanajuato,3443.1,154.1,80.5,2.3
11/1/2024,Michoacán,2888.8,119.6,55.2,13.8
11/1/2024,Baja California,4234.3,167.9,71.3,6.9
11/1/2024,Oaxaca,970.6,55.2,20.7,4.6
11/1/2024,Jalisco,11559.8,616.4,239.2,43.7
11/1/2024,Nuevo León,17825,1460.5,1104,50.6
11/1/2024,Sonora,2546.1,85.1,39.1,2.3
11/1/2024,Colima,657.8,36.8,18.4,2.3
11/1/2024,Yucatán,3645.5,188.6,73.6,6.9
11/1/2024,México,9876.2,407.1,188.6,23
11/1/2024,Durango,922.3,27.6,9.2,2.3
11/1/2024,Hidalgo,1363.9,85.1,48.3,2.3
11/1/2024,Veracruz,5924.8,248.4,131.1,18.4
11/1/2024,Campeche,747.5,46,23,2.3
11/1/2024,Tlaxcala,627.9,23,16.1,2.3
11/1/2024,Sinaloa,4613.8,190.9,52.9,6.9
11/1/2024,Guerrero,1708.9,75.9,27.6,2.3
11/1/2024,San Luis Potosí,1497.3,57.5,29.9,2.3
11/1/2024,Mexico City,36781.6,2097.6,1317.9,126.5
11/1/2024,Baja California Sur,878.6,27.6,13.8,0
11/1/2024,Quintana Roo,3767.4,165.6,66.7,6.9
11/1/2024,Tabasco,2019.4,75.9,32.2,2.3
11/1/2024,Chihuahua,4077.9,156.4,80.5,9.2
11/1/2024,Nayarit,719.9,34.5,9.2,2.3
11/2/2024,Mexico City,31344.4,1764.1,1076.4,105.8
11/2/2024,Baja California Sur,765.9,46,9.2,0
11/2/2024,Tabasco,1879.1,78.2,32.2,2.3
11/2/2024,Aguascalientes,989,59.8,18.4,0
11/2/2024,Nayarit,637.1,29.9,6.9,0
11/2/2024,Chiapas,1534.1,71.3,23,0
11/2/2024,Morelos,1667.5,57.5,23,2.3
11/2/2024,Zacatecas,669.3,50.6,13.8,0
11/2/2024,Quintana Roo,3160.2,128.8,48.3,2.3
11/2/2024,Guerrero,1750.3,80.5,29.9,2.3
11/2/2024,Baja California,3962.9,184,80.5,6.9
11/2/2024,Michoacán,2714,110.4,25.3,0
11/2/2024,México,8933.2,333.5,207,27.6
11/2/2024,Tamaulipas,2304.6,124.2,50.6,4.6
11/2/2024,Coahuila,2502.4,101.2,55.2,4.6
11/2/2024,Puebla,3730.6,163.3,85.1,0
11/2/2024,Colima,627.9,32.2,25.3,0
11/2/2024,Durango,798.1,25.3,20.7,0
11/2/2024,Veracruz,5457.9,195.5,105.8,4.6
11/2/2024,Jalisco,10455.8,538.2,216.2,32.2
11/2/2024,Nuevo León,15697.5,1083.3,844.1,48.3
11/2/2024,Sinaloa,4365.4,239.2,82.8,18.4
11/2/2024,Chihuahua,3592.6,138,64.4,9.2
11/2/2024,Querétaro,4146.9,126.5,66.7,9.2
11/2/2024,Sonora,2495.5,126.5,50.6,6.9
11/2/2024,San Luis Potosí,1281.1,39.1,11.5,2.3
11/2/2024,Campeche,719.9,16.1,13.8,4.6
11/2/2024,Guanajuato,3001.5,119.6,55.2,11.5
11/2/2024,Tlaxcala,604.9,27.6,11.5,0
11/2/2024,Oaxaca,970.6,48.3,16.1,0
11/2/2024,Hidalgo,1196,55.2,16.1,0
11/2/2024,Yucatán,3171.7,147.2,64.4,9.2
11/3/2024,Colima,814.2,59.8,13.8,0
11/3/2024,Querétaro,6380.2,246.1,87.4,6.9
11/3/2024,Baja California Sur,1085.6,64.4,25.3,2.3
11/3/2024,Tabasco,2461,128.8,39.1,2.3
11/3/2024,Baja California,5878.8,257.6,98.9,11.5
11/3/2024,Yucatán,4455.1,144.9,69,20.7
11/3/2024,San Luis Potosí,2088.4,92,25.3,2.3
11/3/2024,México,13680.4,676.2,236.9,32.2
11/3/2024,Sinaloa,7357.7,386.4,131.1,18.4
11/3/2024,Hidalgo,1761.8,73.6,23,0
11/3/2024,Durango,1290.3,59.8,32.2,4.6
11/3/2024,Nuevo León,22760.8,1683.6,1108.6,64.4
11/3/2024,Jalisco,16070.1,867.1,312.8,34.5
11/3/2024,Quintana Roo,4528.7,158.7,94.3,11.5
11/3/2024,Nayarit,1048.8,57.5,23,4.6
11/3/2024,Veracruz,7562.4,289.8,154.1,29.9
11/3/2024,Tamaulipas,3236.1,140.3,57.5,6.9
