region,date,sessions,add_to_carts,checkouts,total_orders
México,11/27/2024,13836.3,391,151.3,49.3
Nuevo León,7/11/2024,13793.8,521.9,205.7,35.7
México,5/2/2024,13764.9,474.3,219.3,44.2
México,9/16/2024,13756.4,759.9,428.4,51
México,8/3/2024,13747.9,520.2,200.6,40.8
México,5/3/2024,13725.8,442,224.4,34
Jalisco,11/11/2024,13717.3,476,265.2,79.9
Nuevo León,11/1/2024,13635.7,957.1,714,35.7
Mexico City,2/21/2024,13625.5,583.1,552.5,49.3
México,7/30/2024,13623.8,623.9,357,81.6
México,5/4/2024,13618.7,445.4,166.6,25.5
Nuevo León,9/6/2024,13610.2,421.6,124.1,34
México,3/11/2024,13603.4,452.2,238,44.2
México,7/28/2024,13601.7,686.8,340,95.2
México,8/23/2024,13577.9,459,219.3,47.6
Jalisco,12/6/2023,13571.1,588.2,448.8,54.4
México,12/13/2023,13552.4,498.1,431.8,71.4
México,9/19/2024,13518.4,707.2,346.8,74.8
México,10/20/2024,13509.9,414.8,173.4,51
Jalisco,10/16/2024,13484.4,462.4,159.8,51
,11/24/2024,13479.3,272,113.9,11.9
México,10/21/2024,13453.8,435.2,222.7,49.3
,11/18/2024,13440.2,452.2,370.6,90.1
Jalisco,12/13/2023,13438.5,486.2,404.6,52.7
Nuevo León,10/10/2024,13435.1,450.5,130.9,34
Nuevo León,7/26/2024,13416.4,1016.6,472.6,158.1
Nuevo León,10/2/2024,13392.6,511.7,134.3,37.4
México,8/8/2024,13387.5,516.8,243.1,61.2
México,12/21/2023,13377.3,612,504.9,57.8
México,5/7/2024,13377.3,408,209.1,66.3
México,9/22/2024,13360.3,612,273.7,73.1
Veracruz,11/24/2024,13319.5,212.5,108.8,20.4
México,9/1/2024,13309.3,571.2,317.9,42.5
Jalisco,10/2/2024,13304.2,498.1,190.4,54.4
México,5/6/2024,13300.8,469.2,249.9,32.3
México,10/27/2024,13299.1,474.3,188.7,54.4
México,8/11/2024,13287.2,549.1,236.3,52.7
Mexico City,2/24/2024,13266.8,504.9,493,78.2
México,10/14/2024,13253.2,421.6,210.8,61.2
Jalisco,10/7/2024,13251.5,547.4,173.4,47.6
Jalisco,7/26/2024,13248.1,785.4,384.2,112.2
México,10/25/2024,13234.5,391,161.5,32.3
Jalisco,11/10/2024,13224.3,459,180.2,30.6
México,11/5/2024,13203.9,368.9,146.2,30.6
México,7/4/2024,13185.2,506.6,226.1,54.4
México,4/5/2024,13181.8,401.2,193.8,42.5
México,8/7/2024,13180.1,549.1,249.9,61.2
México,10/24/2024,13171.6,374,197.2,40.8
Jalisco,9/11/2024,13158,538.9,187,49.3
México,8/4/2024,13156.3,476,195.5,39.1
México,11/6/2024,13154.6,406.3,178.5,28.9
Nuevo León,10/31/2024,13154.6,897.6,732.7,34
México,12/20/2023,13147.8,651.1,640.9,96.9
México,9/30/2024,13146.1,629,358.7,56.1
México,9/29/2024,13142.7,571.2,348.5,51
México,10/3/2024,13135.9,595,340,42.5
México,7/8/2024,13130.8,486.2,238,54.4
,11/22/2024,13118.9,261.8,153,37.4
México,8/26/2024,13110.4,540.6,350.2,56.1
Jalisco,4/1/2024,13105.3,421.6,210.8,49.3
México,9/2/2024,13074.7,593.3,321.3,49.3
Jalisco,8/5/2024,13067.9,469.2,188.7,51
Guanajuato,5/15/2024,13056,379.1,173.4,42.5
,10/1/2024,13039,1404.2,1082.9,42.5
México,9/4/2024,13037.3,732.7,528.7,56.1
México,9/11/2024,13025.4,685.1,433.5,57.8
México,10/13/2024,12988,367.2,154.7,35.7
México,8/9/2024,12988,506.6,229.5,56.1
Jalisco,10/11/2024,12981.2,380.8,122.4,35.7
Nuevo León,7/17/2024,12974.4,725.9,270.3,73.1
México,12/19/2023,12962.5,639.2,557.6,83.3
México,11/10/2024,12921.7,340,164.9,32.3
Mexico City,12/26/2023,12920,691.9,674.9,95.2
México,12/14/2023,12911.5,540.6,467.5,49.3
México,10/11/2024,12892.8,394.4,147.9,40.8
México,9/17/2024,12884.3,737.8,460.7,40.8
,11/17/2024,12865.6,440.3,297.5,88.4
México,9/21/2024,12858.8,714,283.9,52.7
México,9/20/2024,12855.4,800.7,363.8,51
Nuevo León,7/12/2024,12852,411.4,183.6,49.3
Nuevo León,9/8/2024,12845.2,498.1,93.5,27.2
Nuevo León,10/7/2024,12826.5,498.1,136,30.6
Nuevo León,12/5/2023,12811.2,459,314.5,30.6
Jalisco,8/27/2024,12804.4,430.1,163.2,51
México,4/8/2024,12799.3,459,253.3,52.7
México,12/23/2023,12799.3,433.5,365.5,40.8
México,8/14/2024,12797.6,482.8,248.2,54.4
México,3/24/2024,12794.2,470.9,198.9,39.1
Veracruz,11/18/2024,12777.2,416.5,345.1,85
Nuevo León,7/19/2024,12768.7,797.3,329.8,81.6
Nuevo León,10/21/2024,12744.9,370.6,102,17
Nuevo León,9/9/2024,12743.2,484.5,175.1,37.4
Jalisco,12/12/2023,12738.1,498.1,408,56.1
Jalisco,8/1/2024,12724.5,537.2,192.1,57.8
México,10/4/2024,12719.4,555.9,350.2,45.9
Jalisco,11/4/2024,12663.3,496.4,153,49.3
México,9/13/2024,12651.4,584.8,431.8,45.9
Nuevo León,10/16/2024,12642.9,435.2,103.7,34
México,12/12/2023,12641.2,474.3,372.3,59.5
Veracruz,11/23/2024,12636.1,287.3,134.3,30.6
México,10/15/2024,12610.6,425,166.6,39.1
México,8/30/2024,12605.5,562.7,374,37.4
Nuevo León,5/22/2024,12598.7,453.9,212.5,42.5
México,12/18/2023,12590.2,578,532.1,81.6
México,9/18/2024,12554.5,668.1,365.5,54.4
México,10/6/2024,12542.6,603.5,328.1,32.3
Nuevo León,7/21/2024,12540.9,702.1,292.4,83.3
México,6/30/2024,12535.8,453.9,238,51
México,10/12/2024,12535.8,372.3,159.8,47.6
Mexico City,2/22/2024,12527.3,481.1,532.1,56.1
,7/22/2024,12525.6,1468.8,1062.5,57.8
México,10/23/2024,12515.4,363.8,146.2,35.7
Nuevo León,10/11/2024,12498.4,343.4,108.8,18.7
Jalisco,12/21/2023,12498.4,572.9,477.7,34
Jalisco,7/3/2024,12489.9,508.3,192.1,32.3
Nuevo León,7/20/2024,12420.2,722.5,311.1,79.9
Jalisco,12/19/2023,12401.5,623.9,523.6,42.5
,9/9/2024,12396.4,1450.1,1167.9,34
México,7/15/2024,12394.7,550.8,253.3,61.2
Jalisco,11/8/2024,12386.2,372.3,187,39.1
Jalisco,8/8/2024,12379.4,540.6,219.3,57.8
Jalisco,12/14/2023,12369.2,472.6,414.8,49.3
Nuevo León,8/27/2024,12350.5,402.9,156.4,32.3
Jalisco,4/2/2024,12348.8,431.8,156.4,45.9
,7/18/2024,12338.6,1445,918,61.2
Veracruz,11/15/2024,12323.3,435.2,258.4,57.8
México,11/8/2024,12311.4,362.1,214.2,42.5
,7/24/2024,12296.1,1621.8,1123.7,81.6
Jalisco,7/10/2024,12296.1,476,246.5,45.9
Jalisco,9/1/2024,12292.7,511.7,154.7,49.3
México,8/25/2024,12287.6,348.5,147.9,34
Nuevo León,7/14/2024,12285.9,470.9,210.8,52.7
Jalisco,5/1/2024,12268.9,413.1,185.3,35.7
,7/23/2024,12258.7,1436.5,1113.5,51
Nuevo León,5/5/2024,12257,341.7,147.9,30.6
Jalisco,11/3/2024,12248.5,459,127.5,25.5
Jalisco,12/7/2023,12248.5,459,355.3,57.8
Jalisco,10/15/2024,12243.4,431.8,154.7,47.6
México,4/9/2024,12243.4,423.3,238,56.1
,10/25/2024,12241.7,1718.7,1516.4,30.6
Jalisco,9/19/2024,12240,591.6,221,62.9
Jalisco,7/2/2024,12236.6,448.8,188.7,37.4
México,8/21/2024,12233.2,440.3,226.1,61.2
México,10/26/2024,12229.8,350.2,132.6,23.8
Jalisco,10/21/2024,12217.9,419.9,166.6,45.9
Jalisco,5/3/2024,12216.2,416.5,136,34
México,11/11/2024,12211.1,355.3,214.2,49.3
,10/16/2024,12195.8,1152.6,938.4,28.9
,10/21/2024,12185.6,1332.8,1191.7,27.2
México,8/16/2024,12178.8,489.6,270.3,73.1
Nuevo León,7/10/2024,12177.1,535.5,193.8,32.3
México,3/10/2024,12175.4,409.7,222.7,64.6
México,8/22/2024,12153.3,445.4,217.6,39.1
México,8/10/2024,12144.8,481.1,217.6,51
,7/17/2024,12134.6,1422.9,850,40.8
México,3/9/2024,12132.9,365.5,144.5,30.6
México,4/12/2024,12115.9,392.7,188.7,37.4
,9/8/2024,12110.8,1377,1099.9,28.9
Nuevo León,5/1/2024,12087,355.3,132.6,18.7
Nuevo León,7/27/2024,12083.6,731,334.9,69.7
Nuevo León,5/6/2024,12080.2,329.8,115.6,30.6
Nuevo León,7/15/2024,12078.5,521.9,180.2,51
Jalisco,9/13/2024,12076.8,421.6,159.8,39.1
Nuevo León,7/3/2024,12068.3,467.5,185.3,28.9
Jalisco,5/6/2024,12064.9,421.6,192.1,40.8
,10/10/2024,12063.2,1305.6,1023.4,27.2
México,9/26/2024,12059.8,674.9,370.6,40.8
Jalisco,12/20/2023,12056.4,620.5,542.3,52.7
,10/2/2024,12054.7,1161.1,943.5,23.8
Nuevo León,8/31/2024,12047.9,431.8,146.2,23.8
Nuevo León,10/25/2024,12044.5,329.8,122.4,25.5
Jalisco,12/18/2023,12042.8,557.6,498.1,52.7
Jalisco,5/22/2024,12039.4,499.8,290.7,59.5
Jalisco,9/3/2024,12034.3,413.1,173.4,42.5
México,8/18/2024,12027.5,464.1,265.2,54.4
México,11/7/2024,12017.3,363.8,164.9,34
Nuevo León,5/3/2024,11983.3,304.3,122.4,22.1
Veracruz,11/22/2024,11979.9,273.7,117.3,27.2
México,10/5/2024,11971.4,586.5,331.5,37.4
Jalisco,5/5/2024,11966.3,370.6,144.5,35.7
México,8/17/2024,11961.2,484.5,227.8,45.9
Jalisco,5/2/2024,11959.5,411.4,149.6,47.6
Nuevo León,8/1/2024,11940.8,465.8,183.6,44.2
Jalisco,9/16/2024,11935.7,503.2,180.2,49.3
Jalisco,9/22/2024,11935.7,629,158.1,56.1
Sinaloa,11/18/2024,11928.9,491.3,307.7,85
México,4/7/2024,11927.2,423.3,210.8,42.5
México,9/28/2024,11925.5,632.4,346.8,47.6
Jalisco,5/7/2024,11922.1,385.9,132.6,28.9
México,8/20/2024,11864.3,476,248.2,51
Jalisco,7/29/2024,11843.9,617.1,238,59.5
México,4/29/2024,11840.5,348.5,198.9,42.5
,5/23/2024,11823.5,413.1,304.3,59.5
México,4/15/2024,11816.7,391,197.2,62.9
,5/17/2024,11815,436.9,221,44.2
México,9/23/2024,11815,663,290.7,56.1
,10/11/2024,11815,1220.6,957.1,13.6
Jalisco,11/9/2024,11806.5,392.7,185.3,45.9
Nuevo León,10/24/2024,11804.8,348.5,119,23.8
México,4/17/2024,11796.3,413.1,210.8,39.1
México,4/30/2024,11794.6,430.1,214.2,42.5
Veracruz,11/16/2024,11794.6,358.7,200.6,49.3
Nuevo León,3/11/2024,11769.1,340,124.1,30.6
Nuevo León,5/4/2024,11764,307.7,124.1,35.7
Nuevo León,5/2/2024,11750.4,374,119,20.4
México,12/17/2023,11736.8,503.2,379.1,62.9
Nuevo León,10/14/2024,11733.4,380.8,117.3,28.9
México,11/30/2024,11716.4,324.7,221,49.3
Jalisco,9/30/2024,11709.6,470.9,209.1,56.1
Jalisco,8/6/2024,11706.2,511.7,183.6,45.9
Jalisco,10/3/2024,11699.4,379.1,144.5,35.7
Jalisco,10/12/2024,11694.3,389.3,124.1,45.9
,7/19/2024,11692.6,1383.8,894.2,52.7
Jalisco,5/21/2024,11692.6,491.3,304.3,61.2
Jalisco,5/4/2024,11685.8,409.7,205.7,45.9
Jalisco,8/2/2024,11673.9,438.6,158.1,23.8
Jalisco,4/3/2024,11672.2,414.8,161.5,49.3
México,8/19/2024,11670.5,460.7,275.4,68
México,4/16/2024,11667.1,387.6,197.2,40.8
México,5/8/2024,11665.4,391,171.7,37.4
México,8/28/2024,11658.6,579.7,363.8,51
,11/28/2024,11655.2,265.2,141.1,23.8
México,4/18/2024,11638.2,329.8,185.3,32.3
Jalisco,10/14/2024,11633.1,401.2,119,35.7
México,10/28/2024,11626.3,384.2,144.5,28.9
Jalisco,8/26/2024,11622.9,457.3,163.2,25.5
México,12/10/2023,11594,436.9,365.5,39.1
Jalisco,12/17/2023,11587.2,572.9,445.4,40.8
Jalisco,9/2/2024,11585.5,384.2,185.3,69.7
,10/24/2024,11570.2,1448.4,1264.8,27.2
Jalisco,3/11/2024,11566.8,365.5,175.1,40.8
México,12/16/2023,11556.6,545.7,425,45.9
Nuevo León,10/3/2024,11548.1,436.9,124.1,39.1
Nuevo León,5/7/2024,11537.9,374,130.9,30.6
Veracruz,11/17/2024,11507.3,430.1,256.7,78.2
Puebla,5/15/2024,11505.6,362.1,153,34
Jalisco,9/4/2024,11498.8,387.6,151.3,40.8
,8/27/2024,11498.8,1178.1,977.5,35.7
Nuevo León,12/6/2023,11495.4,457.3,336.6,45.9
México,12/7/2023,11492,423.3,406.3,71.4
México,11/4/2024,11481.8,299.2,125.8,30.6
México,8/24/2024,11476.7,368.9,219.3,51
Jalisco,7/31/2024,11471.6,561,295.8,64.6
Nuevo León,7/29/2024,11471.6,586.5,282.2,68
,8/31/2024,11464.8,1268.2,1054,35.7
Jalisco,10/13/2024,11459.7,401.2,132.6,34
Nuevo León,5/21/2024,11451.2,399.5,190.4,57.8
Nuevo León,12/13/2023,11451.2,340,273.7,23.8
Jalisco,10/25/2024,11447.8,374,105.4,28.9
Nuevo León,10/22/2024,11420.6,382.5,141.1,37.4
Jalisco,10/24/2024,11417.2,365.5,113.9,15.3
Querétaro,11/24/2024,11413.8,232.9,113.9,27.2
Sinaloa,11/24/2024,11413.8,231.2,98.6,28.9
Mexico City,12/24/2023,11401.9,496.4,436.9,34
Jalisco,10/27/2024,11400.2,392.7,120.7,30.6
Jalisco,12/16/2023,11396.8,538.9,447.1,47.6
Nuevo León,10/13/2024,11388.3,384.2,117.3,18.7
Nuevo León,10/20/2024,11388.3,338.3,129.2,35.7
Jalisco,9/20/2024,11378.1,523.6,183.6,59.5
Nuevo León,10/15/2024,11367.9,404.6,119,28.9
Jalisco,7/27/2024,11349.2,686.8,294.1,62.9
México,12/11/2023,11347.5,462.4,377.4,78.2
Nuevo León,7/31/2024,11320.3,630.7,270.3,59.5
Nuevo León,8/5/2024,11311.8,382.5,147.9,47.6
México,12/15/2023,11308.4,508.3,416.5,47.6
,10/14/2024,11306.7,965.6,807.5,23.8
Nuevo León,8/26/2024,11305,430.1,176.8,52.7
México,10/22/2024,11298.2,382.5,180.2,39.1
,11/20/2024,11286.3,280.5,166.6,22.1
Jalisco,8/3/2024,11286.3,455.6,154.7,30.6
Jalisco,10/28/2024,11284.6,438.6,175.1,47.6
Jalisco,10/20/2024,11279.5,387.6,122.4,28.9
,10/27/2024,11259.1,1677.9,1490.9,34
,10/20/2024,11255.7,1303.9,1144.1,30.6
,11/21/2024,11255.7,289,142.8,30.6
Jalisco,4/4/2024,11255.7,409.7,190.4,39.1
México,6/28/2024,11245.5,406.3,170,39.1
,11/14/2024,11225.1,260.1,147.9,25.5
,11/26/2024,11220,244.8,124.1,32.3
Jalisco,9/21/2024,11216.6,572.9,209.1,61.2
México,4/6/2024,11216.6,329.8,168.3,39.1
Nuevo León,7/9/2024,11213.2,469.2,226.1,39.1
Jalisco,8/13/2024,11199.6,486.2,178.5,37.4
México,12/22/2023,11197.9,387.6,380.8,42.5
Querétaro,11/23/2024,11197.9,255,90.1,25.5
Nuevo León,7/2/2024,11186,457.3,171.7,44.2
,10/7/2024,11186,1288.6,1055.7,30.6
Jalisco,9/29/2024,11170.7,470.9,151.3,40.8
Jalisco,4/5/2024,11165.6,362.1,124.1,22.1
,7/20/2024,11160.5,1354.9,800.7,40.8
,12/2/2024,11146.9,411.4,248.2,61.2
México,9/25/2024,11145.2,746.3,476,66.3
México,7/25/2024,11143.5,588.2,275.4,73.1
,8/5/2024,11141.8,921.4,319.6,34
Jalisco,12/11/2023,11128.2,421.6,365.5,49.3
Jalisco,8/7/2024,11126.5,530.4,193.8,57.8
Nuevo León,10/6/2024,11123.1,455.6,156.4,45.9
Nuevo León,3/24/2024,11106.1,379.1,163.2,42.5
Nuevo León,8/8/2024,11097.6,440.3,158.1,44.2
México,11/9/2024,11095.9,289,136,35.7
Jalisco,8/23/2024,11090.8,365.5,178.5,57.8
Nuevo León,7/28/2024,11077.2,642.6,270.3,54.4
Jalisco,8/30/2024,11075.5,419.9,154.7,51
Nuevo León,9/1/2024,11072.1,365.5,115.6,28.9
Nuevo León,10/27/2024,11072.1,312.8,107.1,20.4
,10/26/2024,11053.4,1728.9,1521.5,34
México,3/18/2024,11050,472.6,231.2,73.1
,9/12/2024,11048.3,1453.5,1275,30.6
Jalisco,7/9/2024,11009.2,452.2,180.2,47.6
,10/22/2024,10987.1,1356.6,1210.4,25.5
Nuevo León,10/12/2024,10983.7,338.3,86.7,17
,7/21/2024,10978.6,1322.6,834.7,45.9
Jalisco,8/9/2024,10978.6,453.9,202.3,51
México,8/29/2024,10973.5,523.6,358.7,37.4
,11/13/2024,10956.5,1305.6,1171.3,37.4
Jalisco,10/22/2024,10956.5,379.1,151.3,44.2
México,10/19/2024,10954.8,333.2,168.3,22.1
México,3/23/2024,10939.5,479.4,231.2,64.6
Jalisco,9/17/2024,10937.8,377.4,156.4,51
Nuevo León,12/7/2023,10927.6,397.8,278.8,27.2
Jalisco,12/22/2023,10917.4,397.8,380.8,39.1
Jalisco,10/6/2024,10912.3,433.5,153,37.4
Jalisco,8/21/2024,10905.5,455.6,210.8,51
México,10/8/2024,10902.1,540.6,300.9,42.5
Nuevo León,10/23/2024,10900.4,353.6,105.4,17
México,4/10/2024,10900.4,413.1,210.8,59.5
México,4/19/2024,10895.3,300.9,175.1,30.6
México,7/6/2024,10891.9,396.1,193.8,30.6
,10/12/2024,10888.5,1135.6,929.9,18.7
México,7/7/2024,10883.4,425,253.3,61.2
México,9/14/2024,10869.8,615.4,375.7,59.5
México,12/9/2023,10864.7,399.5,311.1,39.1
,7/26/2024,10861.3,1443.3,980.9,42.5
México,7/5/2024,10859.6,445.4,210.8,51
Sinaloa,11/23/2024,10856.2,273.7,90.1,22.1
,7/3/2024,10849.4,1218.9,1064.2,195.5
,5/20/2024,10847.7,394.4,244.8,49.3
Nuevo León,4/1/2024,10823.9,341.7,129.2,34
Jalisco,9/23/2024,10820.5,537.2,192.1,57.8
Nuevo León,9/12/2024,10818.8,323,129.2,32.3
Nuevo León,8/2/2024,10808.6,416.5,147.9,32.3
Sinaloa,11/16/2024,10803.5,402.9,170,51
Nuevo León,9/30/2024,10803.5,440.3,115.6,34
Sinaloa,11/22/2024,10795,324.7,156.4,47.6
Nuevo León,9/10/2024,10789.9,362.1,137.7,40.8
México,4/28/2024,10772.9,372.3,200.6,30.6
,10/3/2024,10771.2,1222.3,1038.7,45.9
,9/10/2024,10762.7,1424.6,1252.9,28.9
Sinaloa,5/15/2024,10761,348.5,103.7,15.3
,10/15/2024,10761,875.5,734.4,35.7
,9/3/2024,10757.6,1375.3,754.8,30.6
México,4/21/2024,10752.5,317.9,127.5,20.4
México,5/12/2024,10744,312.8,147.9,25.5
Jalisco,7/1/2024,10737.2,396.1,153,30.6
Jalisco,10/4/2024,10735.5,394.4,127.5,39.1
Nuevo León,12/14/2023,10721.9,379.1,268.6,30.6
Jalisco,4/29/2024,10721.9,370.6,173.4,35.7
,11/12/2024,10721.9,1737.4,1599.7,30.6
Nuevo León,12/20/2023,10721.9,452.2,396.1,30.6
Jalisco,7/11/2024,10715.1,391,149.6,32.3
Nuevo León,12/12/2023,10711.7,324.7,295.8,37.4
México,9/27/2024,10706.6,605.2,358.7,59.5
Jalisco,12/15/2023,10704.9,544,443.7,42.5
Jalisco,7/30/2024,10698.1,552.5,258.4,62.9
Jalisco,8/22/2024,10691.3,423.3,170,37.4
Sinaloa,11/15/2024,10686.2,418.2,244.8,71.4
México,10/18/2024,10682.8,314.5,156.4,37.4
Nuevo León,10/5/2024,10672.6,426.7,151.3,47.6
Jalisco,10/26/2024,10667.5,425,147.9,49.3
Querétaro,11/18/2024,10655.6,387.6,249.9,81.6
,11/25/2024,10643.7,232.9,153,18.7
México,4/11/2024,10638.6,418.2,244.8,61.2
Nuevo León,12/21/2023,10635.2,421.6,341.7,15.3
Jalisco,8/4/2024,10633.5,375.7,146.2,35.7
México,5/11/2024,10626.7,292.4,141.1,37.4
Jalisco,9/28/2024,10625,469.2,173.4,49.3
Nuevo León,8/23/2024,10625,358.7,142.8,23.8
,8/1/2024,10621.6,714,448.8,32.3
Jalisco,10/19/2024,10619.9,300.9,115.6,20.4
Baja California,5/15/2024,10597.8,275.4,73.1,15.3
Nuevo León,10/26/2024,10594.4,311.1,108.8,30.6
Nuevo León,4/2/2024,10589.3,374,139.4,39.1
México,3/8/2024,10563.8,272,159.8,30.6
México,3/7/2024,10560.4,389.3,202.3,40.8
,10/23/2024,10555.3,1373.6,1176.4,22.1
Jalisco,8/15/2024,10543.4,452.2,207.4,51
,5/18/2024,10524.7,401.2,178.5,32.3
Sinaloa,11/17/2024,10523,391,205.7,54.4
México,4/13/2024,10519.6,365.5,204,34
Jalisco,12/8/2023,10492.4,391,346.8,45.9
Jalisco,9/18/2024,10482.2,392.7,170,49.3
Jalisco,8/12/2024,10475.4,464.1,241.4,61.2
México,1/1/2024,10468.6,363.8,311.1,28.9
Nuevo León,10/19/2024,10466.9,290.7,98.6,20.4
,10/13/2024,10458.4,1135.6,897.6,27.2
Nuevo León,12/19/2023,10456.7,448.8,380.8,28.9
México,11/3/2024,10453.3,329.8,93.5,23.8
Jalisco,10/8/2024,10438,397.8,134.3,44.2
Jalisco,4/8/2024,10432.9,363.8,154.7,39.1
Jalisco,5/8/2024,10431.2,367.2,163.2,40.8
México,3/4/2024,10431.2,406.3,187,40.8
,11/29/2024,10427.8,353.6,243.1,44.2
Nuevo León,9/29/2024,10421,423.3,79.9,25.5
Jalisco,8/28/2024,10419.3,374,153,42.5
Jalisco,7/28/2024,10417.6,615.4,265.2,69.7
México,4/23/2024,10415.9,379.1,183.6,32.3
Jalisco,8/18/2024,10404,481.1,171.7,51
,8/26/2024,10395.5,1195.1,1037,23.8
México,1/7/2024,10392.1,370.6,299.2,42.5
Nuevo León,10/8/2024,10376.8,408,139.4,42.5
Nuevo León,7/8/2024,10366.6,346.8,154.7,47.6
México,4/22/2024,10364.9,362.1,153,30.6
Nuevo León,10/4/2024,10364.9,416.5,127.5,28.9
Jalisco,3/9/2024,10356.4,290.7,108.8,28.9
Jalisco,10/18/2024,10353,338.3,141.1,37.4
Jalisco,4/30/2024,10353,358.7,170,54.4
México,9/24/2024,10349.6,734.4,387.6,56.1
Jalisco,8/14/2024,10344.5,479.4,183.6,40.8
Nuevo León,10/9/2024,10330.9,430.1,127.5,28.9
Jalisco,8/19/2024,10327.5,455.6,161.5,45.9
,8/23/2024,10325.8,1147.5,1028.5,22.1
Jalisco,10/9/2024,10322.4,353.6,139.4,40.8
México,4/14/2024,10312.2,343.4,195.5,52.7
,9/4/2024,10308.8,1405.9,1190,28.9
Jalisco,8/20/2024,10303.7,465.8,159.8,40.8
Nuevo León,8/3/2024,10298.6,355.3,137.7,22.1
México,3/25/2024,10276.5,397.8,178.5,35.7
Chihuahua,11/18/2024,10271.4,343.4,231.2,64.6
Nuevo León,8/6/2024,10266.3,409.7,137.7,34
,10/4/2024,10257.8,1222.3,1057.4,27.2
Jalisco,10/30/2024,10252.7,346.8,149.6,34
México,3/12/2024,10245.9,375.7,224.4,30.6
Jalisco,4/9/2024,10240.8,385.9,164.9,42.5
Jalisco,4/12/2024,10228.9,350.2,130.9,18.7
Nuevo León,3/9/2024,10223.8,255,119,28.9
Jalisco,12/10/2023,10220.4,409.7,319.6,45.9
Nuevo León,12/18/2023,10215.3,438.6,346.8,51
Jalisco,3/24/2024,10205.1,348.5,170,42.5
Jalisco,7/8/2024,10205.1,402.9,175.1,42.5
Nuevo León,8/7/2024,10177.9,421.6,175.1,39.1
,9/19/2024,10169.4,1048.9,816,34
,5/19/2024,10159.2,340,181.9,37.4
Jalisco,10/5/2024,10155.8,399.5,151.3,40.8
México,12/8/2023,10152.4,367.2,329.8,49.3
Nuevo León,4/3/2024,10142.2,343.4,124.1,23.8
,8/8/2024,10132,1188.3,948.6,22.1
Jalisco,9/26/2024,10126.9,443.7,144.5,40.8
,11/19/2024,10125.2,253.3,164.9,25.5
México,10/9/2024,10120.1,414.8,221,32.3
,7/11/2024,10115,1179.8,945.2,30.6
México,3/19/2024,10094.6,430.1,249.9,40.8
México,3/27/2024,10094.6,380.8,222.7,45.9
,9/2/2024,10086.1,1215.5,707.2,20.4
Nuevo León,5/8/2024,10086.1,266.9,103.7,18.7
Nuevo León,10/18/2024,10079.3,336.6,119,23.8
Nuevo León,7/1/2024,10072.5,379.1,134.3,34
Jalisco,3/10/2024,10070.8,307.7,125.8,35.7
Jalisco,8/25/2024,10062.3,336.6,113.9,23.8
México,3/17/2024,10053.8,394.4,221,32.3
,9/30/2024,10041.9,1280.1,1127.1,51
